District,Year,Week,Week_Start_Date,Week_End_Date,Number_of_Cases,is_imputed,is_reporting_anomaly,rain_sum (mm),precipitation_sum (mm),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),temperature_2m_mean (°C),weather_code (wmo code),climate_data_source,Estimated_Population,Source_Type,cases_per_100k
Mannar,2019,18,2019-04-27,2019-05-03,2.0,False,False,5.4,5.4,75.57142857142857,84.0,66.71428571428571,31.985714285714288,28.585714285714285,32.5,34.857142857142854,30.81428571428572,30.2,3.0,observed,113678,interpolated,1.7593553721916289
Mannar,2019,19,2019-05-04,2019-05-10,1.0,False,False,0.1,0.1,70.57142857142857,78.14285714285714,60.85714285714285,32.142857142857146,28.97142857142857,31.214285714285715,34.0,29.342857142857145,30.25714285714286,3.0,observed,113678,interpolated,0.8796776860958144
Mannar,2019,20,2019-05-11,2019-05-17,2.0,False,False,0.0,0.0,75.0,82.14285714285714,65.14285714285714,31.842857142857145,28.67142857142857,31.914285714285715,34.84285714285714,30.071428571428573,29.957142857142856,1.0,observed,113678,interpolated,1.7593553721916289
Mannar,2019,21,2019-05-18,2019-05-24,0.0,False,False,6.800000000000001,6.800000000000001,75.71428571428571,84.14285714285714,67.0,31.25714285714286,28.0,31.77142857142857,34.15714285714286,30.085714285714285,29.585714285714285,51.0,observed,113678,interpolated,0.0
Mannar,2019,22,2019-05-25,2019-05-31,1.0,False,False,1.1,1.1,75.85714285714286,83.28571428571429,66.85714285714286,31.74285714285714,28.585714285714285,31.857142857142858,34.67142857142857,30.15714285714285,29.97142857142857,3.0,observed,113678,interpolated,0.8796776860958144
Mannar,2019,23,2019-06-01,2019-06-07,1.0,False,False,4.9,4.9,74.57142857142857,82.0,66.42857142857143,31.557142857142857,28.385714285714283,31.3,34.042857142857144,29.642857142857142,29.842857142857145,51.0,observed,113678,interpolated,0.8796776860958144
Mannar,2019,24,2019-06-08,2019-06-14,1.0,False,False,2.9000000000000004,2.9000000000000004,76.57142857142857,83.42857142857143,67.71428571428571,31.25714285714286,28.1,30.2,32.642857142857146,28.442857142857143,29.5,51.0,observed,113678,interpolated,0.8796776860958144
Mannar,2019,25,2019-06-15,2019-06-21,1.0,False,False,0.4,0.4,77.42857142857143,85.14285714285714,67.0,31.428571428571427,28.442857142857143,31.728571428571428,34.27142857142857,30.12857142857143,29.67142857142857,3.0,observed,113678,interpolated,0.8796776860958144
Mannar,2019,26,2019-06-22,2019-06-28,0.0,False,False,0.7,0.7,75.85714285714286,83.28571428571429,67.14285714285714,31.12857142857143,28.185714285714287,30.442857142857143,33.285714285714285,28.785714285714285,29.414285714285715,3.0,observed,113678,interpolated,0.0
Mannar,2019,27,2019-06-29,2019-07-05,0.0,False,False,1.4,1.4,75.85714285714286,83.0,66.14285714285714,30.885714285714283,27.9,29.842857142857145,32.32857142857143,28.1,29.11428571428572,51.0,observed,113678,interpolated,0.0
Mannar,2019,28,2019-07-06,2019-07-12,0.0,False,False,2.1,2.1,77.28571428571429,85.14285714285714,66.57142857142857,30.942857142857143,27.67142857142857,30.642857142857142,33.22857142857143,29.17142857142857,29.02857142857143,51.0,observed,113678,interpolated,0.0
Mannar,2019,29,2019-07-13,2019-07-19,0.0,False,False,2.4,2.4,76.28571428571429,83.14285714285714,66.42857142857143,30.642857142857142,27.62857142857143,30.542857142857144,33.357142857142854,28.785714285714285,28.914285714285715,51.0,observed,113678,interpolated,0.0
Mannar,2019,30,2019-07-20,2019-07-26,0.0,False,False,4.9,4.9,75.0,82.71428571428571,65.14285714285714,30.385714285714283,27.685714285714287,30.62857142857143,32.7,29.02857142857143,28.87142857142857,51.0,observed,113678,interpolated,0.0
Mannar,2019,31,2019-07-27,2019-08-02,2.0,False,False,0.5,0.5,76.0,83.42857142857143,66.28571428571429,30.414285714285715,27.428571428571427,29.428571428571427,32.01428571428572,27.942857142857143,28.65714285714285,3.0,observed,113678,interpolated,1.7593553721916289
Mannar,2019,32,2019-08-03,2019-08-09,0.0,False,False,19.1,19.1,78.85714285714286,85.0,71.57142857142857,29.75714285714286,27.214285714285715,28.642857142857142,30.5,27.357142857142858,28.357142857142858,51.0,observed,113678,interpolated,0.0
Mannar,2019,33,2019-08-10,2019-08-16,0.0,False,False,2.6,2.6,78.0,86.0,68.0,30.385714285714283,27.485714285714288,31.228571428571428,33.885714285714286,29.042857142857144,28.728571428571428,3.0,observed,113678,interpolated,0.0
Mannar,2019,34,2019-08-17,2019-08-23,0.0,False,False,13.9,13.9,80.0,87.0,72.28571428571429,29.485714285714288,26.81428571428572,29.7,32.128571428571426,28.014285714285712,28.071428571428573,51.0,observed,113678,interpolated,0.0
Mannar,2019,35,2019-08-24,2019-08-30,0.0,False,False,2.4,2.4,77.71428571428571,84.28571428571429,68.28571428571429,30.014285714285712,26.942857142857143,28.571428571428573,31.071428571428573,26.77142857142857,28.25714285714286,3.0,observed,113678,interpolated,0.0
Mannar,2019,36,2019-08-31,2019-09-06,1.0,False,False,1.8,1.8,77.14285714285714,83.28571428571429,68.57142857142857,30.1,27.11428571428572,28.442857142857143,31.12857142857143,26.928571428571427,28.357142857142858,51.0,observed,113678,interpolated,0.8796776860958144
Mannar,2019,37,2019-09-07,2019-09-13,0.0,False,False,4.9,4.9,77.28571428571429,84.85714285714286,66.57142857142857,30.471428571428568,27.542857142857144,30.65714285714285,33.65714285714286,28.785714285714285,28.714285714285715,3.0,observed,113678,interpolated,0.0
Mannar,2019,38,2019-09-14,2019-09-20,0.0,False,False,9.0,9.0,79.0,84.57142857142857,73.14285714285714,29.514285714285712,26.9,29.25714285714286,31.985714285714288,27.32857142857143,28.11428571428572,51.0,observed,113678,interpolated,0.0
Mannar,2019,39,2019-09-21,2019-09-27,0.0,False,False,19.2,19.2,81.71428571428571,88.28571428571429,74.14285714285714,28.985714285714288,25.67142857142857,29.75714285714286,33.08571428571428,27.428571428571427,27.3,51.0,observed,113678,interpolated,0.0
Mannar,2019,40,2019-09-28,2019-10-04,0.0,False,False,20.5,20.5,81.85714285714286,91.71428571428572,70.0,29.47142857142857,24.714285714285715,31.414285714285715,35.31428571428571,28.1,27.11428571428572,51.0,observed,113678,interpolated,0.0
Mannar,2019,41,2019-10-05,2019-10-11,5.0,False,False,15.1,15.1,82.85714285714286,90.28571428571428,75.57142857142857,28.67142857142857,25.514285714285712,31.228571428571428,34.07142857142857,29.142857142857142,27.142857142857142,53.0,observed,113678,interpolated,4.398388430479073
Mannar,2019,42,2019-10-12,2019-10-18,2.0,False,False,63.2,63.2,85.14285714285714,91.14285714285714,75.71428571428571,28.714285714285715,25.25714285714286,31.32857142857143,34.32857142857143,28.87142857142857,26.785714285714285,53.0,observed,113678,interpolated,1.7593553721916289
Mannar,2019,43,2019-10-19,2019-10-25,15.0,False,False,53.4,53.4,83.57142857142857,89.0,77.71428571428571,28.12857142857143,26.0,30.65714285714285,32.75714285714286,28.585714285714285,27.1,61.0,observed,113678,interpolated,13.195165291437217
Mannar,2019,44,2019-10-26,2019-11-01,9.0,False,False,38.3,38.3,85.57142857142857,92.14285714285714,78.0,28.014285714285712,25.25714285714286,30.442857142857143,32.6,28.642857142857142,26.6,51.0,observed,113678,interpolated,7.91709917486233
Mannar,2019,45,2019-11-02,2019-11-08,1.0,False,False,11.0,11.0,83.57142857142857,91.71428571428572,75.85714285714286,28.75714285714286,25.32857142857143,31.885714285714283,34.6,29.585714285714285,27.285714285714285,51.0,observed,113678,interpolated,0.8796776860958144
Mannar,2019,46,2019-11-09,2019-11-15,13.0,False,False,16.0,16.0,83.42857142857143,91.0,74.28571428571429,28.87142857142857,25.685714285714287,31.25714285714286,34.142857142857146,29.342857142857145,27.228571428571428,51.0,observed,113678,interpolated,11.435809919245589
Mannar,2019,47,2019-11-16,2019-11-22,5.0,False,False,19.2,19.2,83.71428571428571,92.0,72.85714285714286,29.1,25.31428571428572,31.042857142857144,34.228571428571435,29.142857142857142,27.185714285714287,51.0,observed,113678,interpolated,4.398388430479073
Mannar,2019,48,2019-11-23,2019-11-29,12.0,False,False,20.9,20.9,81.28571428571429,90.28571428571428,64.85714285714286,30.142857142857142,25.585714285714285,30.057142857142857,32.957142857142856,28.11428571428572,27.3,51.0,observed,113678,interpolated,10.556132233149777
Mannar,2019,49,2019-11-30,2019-12-06,49.0,False,False,64.5,64.5,86.42857142857143,90.71428571428572,81.14285714285714,27.31428571428572,25.1,29.0,31.15714285714285,27.357142857142858,26.142857142857142,61.0,observed,113678,interpolated,43.10420661869491
Mannar,2019,50,2019-12-07,2019-12-13,11.0,False,False,18.4,18.4,81.57142857142857,88.14285714285714,70.28571428571429,28.514285714285712,25.185714285714287,29.02857142857143,31.228571428571428,27.37142857142857,26.514285714285712,51.0,observed,113678,interpolated,9.67645454705396
Mannar,2019,51,2019-12-14,2019-12-20,28.0,False,False,16.0,16.0,81.57142857142857,89.28571428571429,71.42857142857143,28.728571428571428,25.17142857142857,28.942857142857143,31.571428571428573,27.285714285714285,26.62857142857143,53.0,observed,113678,interpolated,24.63097521068281
Mannar,2019,52,2019-12-21,2019-12-27,42.0,False,False,14.5,14.5,81.0,90.07142857142857,70.14285714285714,28.52142857142857,24.67857142857143,29.192857142857143,31.83571428571429,27.485714285714288,26.5,51.0,observed,113678,interpolated,36.94646281602421
Mannar,2020,1,,,62.0,True,False,,,,,,,,,,,,,,115694,interpolated,53.58964164088025
Mannar,2020,2,2020-01-04,2020-01-10,22.0,False,False,4.8,4.8,74.57142857142857,89.0,57.71428571428572,29.914285714285715,24.842857142857145,29.285714285714285,32.4,27.67142857142857,27.12857142857143,3.0,observed,115694,interpolated,19.01567929192525
Mannar,2020,3,2020-01-11,2020-01-17,29.0,False,False,2.9,2.9,67.0,79.57142857142857,52.0,29.214285714285715,24.385714285714283,27.31428571428572,30.0,25.714285714285715,26.585714285714285,51.0,observed,115694,interpolated,25.066122702992377
Mannar,2020,4,2020-01-18,2020-01-24,18.0,False,False,9.7,9.7,75.85714285714286,86.42857142857143,61.71428571428572,29.857142857142858,25.357142857142858,28.857142857142858,31.942857142857143,27.342857142857145,27.228571428571428,51.0,observed,115694,interpolated,15.558283057029753
Mannar,2020,5,2020-01-25,2020-01-31,13.0,False,False,0.1,0.1,69.57142857142857,87.28571428571429,51.42857142857143,30.5,23.414285714285715,28.457142857142856,32.528571428571425,25.785714285714285,26.81428571428572,3.0,observed,115694,interpolated,11.236537763410375
Mannar,2020,6,2020-02-01,2020-02-07,6.0,False,False,0.4,0.4,68.85714285714286,86.14285714285714,48.71428571428572,30.87142857142857,24.342857142857145,28.7,32.45714285714286,26.757142857142856,27.228571428571428,3.0,observed,115694,interpolated,5.18609435234325
Mannar,2020,7,2020-02-08,2020-02-14,14.0,False,False,1.4,1.4,66.28571428571429,81.57142857142857,48.0,30.985714285714288,24.885714285714283,28.24285714285714,32.028571428571425,26.11428571428572,27.514285714285712,3.0,observed,115694,interpolated,12.100886822134251
Mannar,2020,8,2020-02-15,2020-02-21,1.0,False,False,3.2,3.2,66.57142857142857,83.14285714285714,48.42857142857143,30.6,24.27142857142857,27.81428571428572,31.514285714285712,25.81428571428572,27.12857142857143,3.0,observed,115694,interpolated,0.8643490587238751
Mannar,2020,9,2020-02-22,2020-02-28,4.0,False,False,4.5,4.5,72.14285714285714,87.57142857142857,53.0,31.342857142857145,25.27142857142857,29.457142857142856,33.07142857142857,27.67142857142857,27.842857142857145,3.0,observed,115694,interpolated,3.4573962348955005
Mannar,2020,10,2020-02-29,2020-03-06,0.0,False,False,0.7,0.7,68.85714285714286,86.85714285714286,49.42857142857143,30.82857142857143,24.12857142857143,29.557142857142857,33.542857142857144,26.65714285714285,27.414285714285715,3.0,observed,115694,interpolated,0.0
Mannar,2020,11,2020-03-07,2020-03-13,1.0,False,False,5.4,5.4,73.28571428571429,89.57142857142857,55.57142857142857,31.12857142857143,24.642857142857142,30.542857142857144,35.24285714285714,27.97142857142857,27.75714285714286,3.0,observed,115694,interpolated,0.8643490587238751
Mannar,2020,12,2020-03-14,2020-03-20,0.0,False,False,3.2,3.2,69.57142857142857,87.14285714285714,50.85714285714285,32.41428571428571,25.714285714285715,31.3,35.32857142857143,29.057142857142857,28.82857142857143,3.0,observed,115694,interpolated,0.0
Mannar,2020,13,2020-03-21,2020-03-27,0.0,False,False,0.3,0.3,66.28571428571429,83.14285714285714,49.0,32.2,25.52857142857143,31.228571428571428,35.57142857142857,28.442857142857143,28.8,3.0,observed,115694,interpolated,0.0
Mannar,2020,14,2020-03-28,2020-04-03,0.0,False,False,0.0,0.0,67.85714285714286,87.28571428571429,48.42857142857143,32.4,25.142857142857142,31.11428571428572,35.642857142857146,28.12857142857143,28.67142857142857,3.0,observed,115694,interpolated,0.0
Mannar,2020,15,2020-04-04,2020-04-10,0.0,False,False,7.6,7.6,75.57142857142857,87.57142857142857,60.71428571428572,31.62857142857143,26.61428571428572,33.4,36.82857142857143,30.82857142857143,29.0,51.0,observed,115694,interpolated,0.0
Mannar,2020,16,2020-04-11,2020-04-17,0.0,False,False,4.800000000000001,4.800000000000001,71.14285714285714,86.71428571428571,54.142857142857146,32.471428571428575,26.485714285714288,33.34285714285714,37.15714285714286,30.47142857142857,29.47142857142857,51.0,observed,115694,interpolated,0.0
Mannar,2020,17,2020-04-18,2020-04-24,0.0,False,False,7.7,7.7,71.57142857142857,85.71428571428571,56.142857142857146,32.58571428571428,27.214285714285715,34.0,37.3,31.47142857142857,29.914285714285715,51.0,observed,115694,interpolated,0.0
Mannar,2020,18,2020-04-25,2020-05-01,0.0,False,False,9.4,9.4,76.57142857142857,87.71428571428571,65.28571428571429,32.05714285714286,27.52857142857143,34.457142857142856,37.82857142857143,31.785714285714285,29.785714285714285,51.0,observed,115694,interpolated,0.0
Mannar,2020,19,2020-05-02,2020-05-08,0.0,False,False,12.6,12.6,73.42857142857143,85.57142857142857,61.142857142857146,32.24285714285714,27.62857142857143,34.32857142857143,37.04285714285714,31.7,30.071428571428573,51.0,observed,115694,interpolated,0.0
Mannar,2020,20,2020-05-09,2020-05-15,1.0,False,False,19.1,19.1,78.42857142857143,87.71428571428571,67.71428571428571,31.142857142857142,27.12857142857143,34.15714285714286,37.2,31.75714285714286,29.042857142857144,51.0,observed,115694,interpolated,0.8643490587238751
Mannar,2020,21,2020-05-16,2020-05-22,0.0,False,False,4.1,4.1,75.14285714285714,84.0,66.42857142857143,32.128571428571426,29.057142857142857,33.48571428571429,35.6,31.65714285714285,30.61428571428572,51.0,observed,115694,interpolated,0.0
Mannar,2020,22,2020-05-23,2020-05-29,0.0,False,False,1.1,1.1,76.42857142857143,83.85714285714286,67.0,31.8,28.857142857142858,32.2,35.04285714285714,30.2,30.02857142857143,3.0,observed,115694,interpolated,0.0
Mannar,2020,23,2020-05-30,2020-06-05,1.0,False,False,10.5,10.5,75.85714285714286,82.57142857142857,67.57142857142857,30.857142857142858,27.857142857142858,30.47142857142857,32.91428571428572,28.75714285714286,29.3,53.0,observed,115694,interpolated,0.8643490587238751
Mannar,2020,24,2020-06-06,2020-06-12,0.0,False,False,4.7,4.7,77.57142857142857,83.28571428571429,68.42857142857143,30.77142857142857,28.142857142857142,30.67142857142857,33.128571428571426,28.842857142857145,29.17142857142857,51.0,observed,115694,interpolated,0.0
Mannar,2020,25,2020-06-13,2020-06-19,1.0,False,False,0.2,0.2,76.71428571428571,85.0,66.71428571428571,31.385714285714283,28.27142857142857,31.62857142857143,34.32857142857143,29.728571428571428,29.61428571428572,3.0,observed,115694,interpolated,0.8643490587238751
Mannar,2020,26,2020-06-20,2020-06-26,1.0,False,False,11.1,11.1,75.0,83.42857142857143,63.285714285714285,31.1,28.02857142857143,32.4,35.114285714285714,30.25714285714286,29.4,3.0,observed,115694,interpolated,0.8643490587238751
Mannar,2020,27,2020-06-27,2020-07-03,3.0,False,False,7.3,7.3,77.57142857142857,84.85714285714286,69.0,30.514285714285712,27.857142857142858,31.02857142857143,33.9,29.042857142857144,28.985714285714288,51.0,observed,115694,interpolated,2.593047176171625
Mannar,2020,28,2020-07-04,2020-07-10,2.0,False,False,9.8,9.8,79.0,87.0,68.85714285714286,30.37142857142857,27.214285714285715,31.042857142857144,33.728571428571435,28.8,28.542857142857144,51.0,observed,115694,interpolated,1.7286981174477505
Mannar,2020,29,2020-07-11,2020-07-17,0.0,False,False,1.4,1.4,76.57142857142857,84.57142857142857,67.14285714285714,30.47142857142857,27.75714285714286,31.0,33.68571428571429,29.042857142857144,28.885714285714283,51.0,observed,115694,interpolated,0.0
Mannar,2020,30,2020-07-18,2020-07-24,1.0,False,False,6.800000000000001,6.800000000000001,76.42857142857143,85.85714285714286,66.14285714285714,30.24285714285714,26.77142857142857,30.9,33.114285714285714,28.985714285714288,28.385714285714283,53.0,observed,115694,interpolated,0.8643490587238751
Mannar,2020,31,2020-07-25,2020-07-31,2.0,False,False,11.0,11.0,79.0,85.85714285714286,70.71428571428571,29.75714285714286,27.057142857142857,30.457142857142856,32.785714285714285,28.514285714285712,28.25714285714286,3.0,observed,115694,interpolated,1.7286981174477505
Mannar,2020,32,2020-08-01,2020-08-07,0.0,False,False,2.1,2.1,79.71428571428571,85.57142857142857,71.14285714285714,29.81428571428572,27.085714285714285,28.32857142857143,30.557142857142857,26.77142857142857,28.185714285714287,51.0,observed,115694,interpolated,0.0
Mannar,2020,33,2020-08-08,2020-08-14,3.0,False,False,7.9,7.9,81.14285714285714,86.71428571428571,73.42857142857143,29.185714285714287,26.74285714285714,29.428571428571427,31.74285714285714,27.957142857142856,27.74285714285714,3.0,observed,115694,interpolated,2.593047176171625
Mannar,2020,34,2020-08-15,2020-08-21,0.0,False,False,0.0,0.0,78.71428571428571,86.14285714285714,67.28571428571429,30.014285714285712,26.885714285714283,29.6,32.385714285714286,27.985714285714288,28.12857142857143,3.0,observed,115694,interpolated,0.0
Mannar,2020,35,2020-08-22,2020-08-28,0.0,False,False,0.5,0.5,77.71428571428571,85.28571428571429,67.71428571428571,30.357142857142858,27.228571428571428,30.571428571428573,33.457142857142856,28.77142857142857,28.5,3.0,observed,115694,interpolated,0.0
Mannar,2020,36,2020-08-29,2020-09-04,0.0,False,False,17.3,17.3,78.57142857142857,85.57142857142857,69.57142857142857,29.714285714285715,26.9,30.62857142857143,33.57142857142857,28.47142857142857,28.11428571428572,51.0,observed,115694,interpolated,0.0
Mannar,2020,37,2020-09-05,2020-09-11,0.0,False,False,18.6,18.6,79.0,86.28571428571429,70.71428571428571,29.414285714285715,26.414285714285715,28.785714285714285,31.24285714285714,26.67142857142857,27.928571428571427,3.0,observed,115694,interpolated,0.0
Mannar,2020,38,2020-09-12,2020-09-18,0.0,False,False,3.4,3.4,79.0,85.42857142857143,70.28571428571429,29.9,27.0,29.457142857142856,32.08571428571428,27.842857142857145,28.228571428571428,51.0,observed,115694,interpolated,0.0
Mannar,2020,39,2020-09-19,2020-09-25,1.0,False,False,1.9,1.9,79.14285714285714,85.42857142857143,70.28571428571429,29.7,26.957142857142856,28.6,30.942857142857143,27.042857142857144,28.014285714285712,51.0,observed,115694,interpolated,0.8643490587238751
Mannar,2020,40,2020-09-26,2020-10-02,0.0,False,False,5.9,5.9,79.57142857142857,85.57142857142857,71.71428571428571,29.47142857142857,26.67142857142857,29.457142857142856,32.42857142857143,27.65714285714285,27.914285714285715,51.0,observed,115694,interpolated,0.0
Mannar,2020,41,2020-10-03,2020-10-09,0.0,False,False,1.6,1.6,75.14285714285714,83.85714285714286,63.285714285714285,30.414285714285715,26.97142857142857,30.457142857142856,34.2,28.357142857142858,28.414285714285715,51.0,observed,115694,interpolated,0.0
Mannar,2020,42,2020-10-10,2020-10-16,0.0,False,False,5.1000000000000005,5.1000000000000005,77.71428571428571,84.71428571428571,68.85714285714286,29.985714285714288,27.2,28.957142857142856,31.31428571428572,27.428571428571427,28.37142857142857,51.0,observed,115694,interpolated,0.0
Mannar,2020,43,2020-10-17,2020-10-23,0.0,False,False,4.1,4.1,76.14285714285714,85.28571428571429,65.42857142857143,30.1,27.057142857142857,30.6,33.4,28.914285714285715,28.342857142857145,3.0,observed,115694,interpolated,0.0
Mannar,2020,44,2020-10-24,2020-10-30,0.0,False,False,11.3,11.3,75.85714285714286,85.85714285714286,64.85714285714286,29.82857142857143,26.37142857142857,32.1,34.48571428571429,29.9,28.228571428571428,51.0,observed,115694,interpolated,0.0
Mannar,2020,45,2020-10-31,2020-11-06,0.0,False,False,17.2,17.2,80.71428571428571,90.57142857142856,71.14285714285714,29.357142857142858,25.77142857142857,32.2,34.44285714285714,30.214285714285715,27.67142857142857,51.0,observed,115694,interpolated,0.0
Mannar,2020,46,2020-11-07,2020-11-13,0.0,False,False,32.2,32.2,83.42857142857143,90.42857142857144,74.28571428571429,28.75714285714286,25.485714285714288,29.957142857142856,32.4,28.25714285714286,27.014285714285712,61.0,observed,115694,interpolated,0.0
Mannar,2020,47,2020-11-14,2020-11-20,0.0,False,False,44.3,44.3,86.14285714285714,91.85714285714286,76.28571428571429,28.557142857142857,25.32857142857143,30.75714285714286,34.08571428571428,28.942857142857143,26.75714285714286,61.0,observed,115694,interpolated,0.0
Mannar,2020,48,2020-11-21,2020-11-27,0.0,False,False,26.9,26.9,79.57142857142857,85.57142857142857,73.14285714285714,28.185714285714287,25.942857142857143,28.928571428571427,30.31428571428572,27.485714285714288,27.014285714285712,53.0,observed,115694,interpolated,0.0
Mannar,2020,49,2020-11-28,2020-12-04,1.0,False,False,411.2000000000001,411.2000000000001,84.14285714285714,90.42857142857144,76.85714285714286,27.5,25.0,27.714285714285715,30.071428571428573,25.685714285714287,26.257142857142856,51.0,observed,115694,interpolated,0.8643490587238751
Mannar,2020,50,2020-12-05,2020-12-11,0.0,False,False,79.89999999999999,79.89999999999999,84.14285714285714,91.57142857142856,73.14285714285714,28.2,24.842857142857145,29.3,32.01428571428571,27.62857142857143,26.32857142857143,53.0,observed,115694,interpolated,0.0
Mannar,2020,51,2020-12-12,2020-12-18,1.0,False,False,50.900000000000006,50.900000000000006,81.71428571428571,89.0,72.28571428571429,27.37142857142857,24.2,28.071428571428573,30.47142857142857,26.5,25.7,53.0,observed,115694,interpolated,0.8643490587238751
Mannar,2020,52,2020-12-19,2020-12-25,1.0,False,False,47.8,47.8,81.57142857142857,87.28571428571429,74.85714285714286,26.985714285714288,24.6,26.885714285714283,28.47142857142857,25.514285714285712,25.685714285714287,51.0,observed,115694,interpolated,0.8643490587238751
Mannar,2021,1,2020-12-26,2021-01-01,990.0,False,False,40.7,40.7,83.14285714285714,88.14285714285714,76.57142857142857,27.071428571428573,24.728571428571428,27.5,29.571428571428573,26.11428571428572,25.75714285714286,3.0,observed,117710,interpolated,841.0500382295472
Mannar,2021,2,2021-01-02,2021-01-08,1.0,False,True,22.0,22.0,86.57142857142857,92.28571428571428,78.71428571428571,27.67142857142857,24.557142857142857,29.357142857142858,32.028571428571425,27.61428571428572,25.942857142857143,53.0,observed,117710,interpolated,0.8495454931611589
Mannar,2021,3,2021-01-09,2021-01-15,0.0,False,False,132.7,132.7,87.14285714285714,91.42857142857144,79.42857142857143,27.37142857142857,24.728571428571428,28.142857142857142,30.02857142857143,26.557142857142857,25.728571428571428,53.0,observed,117710,interpolated,0.0
Mannar,2021,4,2021-01-16,2021-01-22,1.0,False,False,16.0,16.0,81.85714285714286,89.85714285714286,72.42857142857143,27.728571428571428,24.514285714285712,28.4,31.02857142857143,26.74285714285714,25.942857142857143,51.0,observed,117710,interpolated,0.8495454931611589
Mannar,2021,5,2021-01-23,2021-01-29,1.0,False,False,4.5,4.5,71.42857142857143,86.71428571428571,54.85714285714285,28.65714285714285,24.014285714285712,27.214285714285715,29.685714285714287,25.642857142857142,26.1,3.0,observed,117710,interpolated,0.8495454931611589
Mannar,2021,6,2021-01-30,2021-02-05,3.0,False,False,12.4,12.4,76.71428571428571,84.85714285714286,66.14285714285714,28.1,24.642857142857142,27.37142857142857,30.0,25.957142857142856,26.142857142857142,3.0,observed,117710,interpolated,2.5486364794834766
Mannar,2021,7,2021-02-06,2021-02-12,0.0,False,False,3.6,3.6,64.42857142857143,78.0,51.71428571428572,28.842857142857145,24.357142857142858,26.228571428571428,29.0,24.542857142857144,26.342857142857145,3.0,observed,117710,interpolated,0.0
Mannar,2021,8,2021-02-13,2021-02-19,0.0,False,False,1.0,1.0,72.71428571428571,89.57142857142857,55.42857142857143,29.485714285714288,23.728571428571428,28.1,31.75714285714286,26.085714285714285,26.457142857142856,3.0,observed,117710,interpolated,0.0
Mannar,2021,9,2021-02-20,2021-02-26,1.0,False,False,6.1,6.1,75.28571428571429,88.42857142857143,59.71428571428572,29.414285714285715,24.37142857142857,28.81428571428572,31.97142857142857,26.8,26.728571428571428,3.0,observed,117710,interpolated,0.8495454931611589
Mannar,2021,10,2021-02-27,2021-03-05,5.0,False,False,0.0,0.0,69.14285714285714,89.0,47.57142857142857,30.82857142857143,23.514285714285712,28.9,33.75714285714286,26.1,27.11428571428572,2.0,observed,117710,interpolated,4.247727465805794
Mannar,2021,11,2021-03-06,2021-03-12,0.0,False,False,6.800000000000001,6.800000000000001,75.14285714285714,90.28571428571428,55.85714285714285,31.12857142857143,25.2,30.67142857142857,34.67142857142857,28.557142857142857,27.785714285714285,51.0,observed,117710,interpolated,0.0
Mannar,2021,12,2021-03-13,2021-03-19,0.0,False,False,3.3,3.3,70.0,87.57142857142857,50.57142857142857,31.557142857142857,25.228571428571428,30.442857142857143,34.07142857142857,28.571428571428573,28.17142857142857,51.0,observed,117710,interpolated,0.0
Mannar,2021,13,2021-03-20,2021-03-26,1.0,False,False,2.3,2.3,72.0,89.42857142857143,55.42857142857143,31.571428571428573,25.571428571428573,32.028571428571425,35.25714285714286,29.857142857142858,28.61428571428572,51.0,observed,117710,interpolated,0.8495454931611589
Mannar,2021,14,2021-03-27,2021-04-02,2.0,False,False,2.5,2.5,73.0,83.71428571428571,62.142857142857146,31.142857142857142,27.285714285714285,32.028571428571425,35.528571428571425,29.457142857142856,29.15714285714285,3.0,observed,117710,interpolated,1.6990909863223178
Mannar,2021,15,2021-04-03,2021-04-09,0.0,False,False,0.7,0.7,71.57142857142857,88.0,56.0,31.957142857142856,26.685714285714287,32.4,36.142857142857146,29.5,29.27142857142857,51.0,observed,117710,interpolated,0.0
Mannar,2021,16,2021-04-10,2021-04-16,1.0,False,False,16.3,16.3,75.71428571428571,85.42857142857143,65.28571428571429,30.2,26.1,32.32857142857143,35.42857142857143,29.642857142857142,28.142857142857142,51.0,observed,117710,interpolated,0.8495454931611589
Mannar,2021,17,2021-04-17,2021-04-23,1.0,False,False,9.6,9.6,76.85714285714286,86.14285714285714,67.71428571428571,30.985714285714288,27.4,32.24285714285714,35.17142857142857,30.214285714285715,29.2,51.0,observed,117710,interpolated,0.8495454931611589
Mannar,2021,18,2021-04-24,2021-04-30,1.0,False,False,9.8,9.8,76.71428571428571,87.0,66.0,31.2,27.071428571428573,33.02857142857143,35.91428571428572,30.62857142857143,29.25714285714286,51.0,observed,117710,interpolated,0.8495454931611589
Mannar,2021,19,2021-05-01,2021-05-07,0.0,False,False,16.1,16.1,78.0,87.42857142857143,65.14285714285714,30.857142857142858,26.585714285714285,33.27142857142857,37.142857142857146,30.61428571428572,28.414285714285715,51.0,observed,117710,interpolated,0.0
Mannar,2021,20,2021-05-08,2021-05-14,0.0,False,False,30.6,30.6,79.57142857142857,88.0,70.85714285714286,30.471428571428568,26.985714285714288,32.24285714285715,35.25714285714285,29.928571428571427,28.67142857142857,51.0,observed,117710,interpolated,0.0
